"","code_muni2","code_muni","MUNICIPIO","Nome_UF"
"549","2105906",210590,"Lago Verde","Maranhão"
"550","2105922",210592,"Lagoa do Mato","Maranhão"
"551","2105948",210594,"Lago dos Rodrigues","Maranhão"
"552","2105963",210596,"Lagoa Grande do Maranhão","Maranhão"
"553","2105989",210598,"Lajeado Novo","Maranhão"
"554","2106003",210600,"Lima Campos","Maranhão"
"555","2106102",210610,"Loreto","Maranhão"
"556","2106201",210620,"Luís Domingues","Maranhão"
"557","2106300",210630,"Magalhães de Almeida","Maranhão"
"558","2106326",210632,"Maracaçumé","Maranhão"
"559","2106359",210635,"Marajá do Sena","Maranhão"
"560","2106375",210637,"Maranhãozinho","Maranhão"
"561","2106409",210640,"Mata Roma","Maranhão"
"562","2106508",210650,"Matinha","Maranhão"
"563","2106607",210660,"Matões","Maranhão"
"564","2106631",210663,"Matões do Norte","Maranhão"
"565","2106672",210667,"Milagres do Maranhão","Maranhão"
"566","2106706",210670,"Mirador","Maranhão"
"567","2106755",210675,"Miranda do Norte","Maranhão"
"568","2106805",210680,"Mirinzal","Maranhão"
"569","2106904",210690,"Monção","Maranhão"
"570","2107001",210700,"Montes Altos","Maranhão"
"571","2107100",210710,"Morros","Maranhão"
"572","2107209",210720,"Nina Rodrigues","Maranhão"
"573","2107258",210725,"Nova Colinas","Maranhão"
"574","2107308",210730,"Nova Iorque","Maranhão"
"575","2107357",210735,"Nova Olinda do Maranhão","Maranhão"
"576","2107407",210740,"Olho D'Água das Cunhãs","Maranhão"
"577","2107456",210745,"Olinda Nova do Maranhão","Maranhão"
"578","2107506",210750,"Paço do Lumiar","Maranhão"
"579","2107605",210760,"Palmeirândia","Maranhão"
"580","2107704",210770,"Paraibano","Maranhão"
"581","2107803",210780,"Parnarama","Maranhão"
"582","2107902",210790,"Passagem Franca","Maranhão"
"583","2108009",210800,"Pastos Bons","Maranhão"
"584","2108058",210805,"Paulino Neves","Maranhão"
"585","2108108",210810,"Paulo Ramos","Maranhão"
"586","2108207",210820,"Pedreiras","Maranhão"
"587","2108256",210825,"Pedro do Rosário","Maranhão"
"588","2108306",210830,"Penalva","Maranhão"
"589","2108405",210840,"Peri Mirim","Maranhão"
"590","2108454",210845,"Peritoró","Maranhão"
"591","2108504",210850,"Pindaré-Mirim","Maranhão"
"592","2108603",210860,"Pinheiro","Maranhão"
"593","2108702",210870,"Pio Xii","Maranhão"
"594","2108801",210880,"Pirapemas","Maranhão"
"595","2108900",210890,"Poção de Pedras","Maranhão"
"596","2109007",210900,"Porto Franco","Maranhão"
"597","2109056",210905,"Porto Rico do Maranhão","Maranhão"
"598","2109106",210910,"Presidente Dutra","Maranhão"
"599","2109205",210920,"Presidente Juscelino","Maranhão"
"600","2109239",210923,"Presidente Médici","Maranhão"
"601","2109270",210927,"Presidente Sarney","Maranhão"
"602","2109304",210930,"Presidente Vargas","Maranhão"
"603","2109403",210940,"Primeira Cruz","Maranhão"
"604","2109452",210945,"Raposa","Maranhão"
"605","2109502",210950,"Riachão","Maranhão"
"606","2109551",210955,"Ribamar Fiquene","Maranhão"
"607","2109601",210960,"Rosário","Maranhão"
"608","2109700",210970,"Sambaíba","Maranhão"
"609","2109759",210975,"Santa Filomena do Maranhão","Maranhão"
"610","2109809",210980,"Santa Helena","Maranhão"
"611","2109908",210990,"Santa Inês","Maranhão"
"612","2110005",211000,"Santa Luzia","Maranhão"
"613","2110039",211003,"Santa Luzia do Paruá","Maranhão"
"614","2110104",211010,"Santa Quitéria do Maranhão","Maranhão"
"615","2110203",211020,"Santa Rita","Maranhão"
"616","2110237",211023,"Santana do Maranhão","Maranhão"
"617","2110278",211027,"Santo Amaro do Maranhão","Maranhão"
"618","2110302",211030,"Santo Antônio dos Lopes","Maranhão"
"619","2110401",211040,"São Benedito do Rio Preto","Maranhão"
"620","2110500",211050,"São Bento","Maranhão"
"621","2110609",211060,"São Bernardo","Maranhão"
"622","2110658",211065,"São Domingos do Azeitão","Maranhão"
"623","2110708",211070,"São Domingos do Maranhão","Maranhão"
"624","2110807",211080,"São Félix de Balsas","Maranhão"
"625","2110856",211085,"São Francisco do Brejão","Maranhão"
"626","2110906",211090,"São Francisco do Maranhão","Maranhão"
"627","2111003",211100,"São João Batista","Maranhão"
"628","2111029",211102,"São João do Carú","Maranhão"
"629","2111052",211105,"São João do Paraíso","Maranhão"
"630","2111078",211107,"São João do Soter","Maranhão"
"631","2111102",211110,"São João dos Patos","Maranhão"
"632","2111201",211120,"São José de Ribamar","Maranhão"
"633","2111250",211125,"São José dos Basílios","Maranhão"
"634","2111300",211130,"São Luís","Maranhão"
"635","2111409",211140,"São Luís Gonzaga do Maranhão","Maranhão"
"636","2111508",211150,"São Mateus do Maranhão","Maranhão"
"637","2111532",211153,"São Pedro da Água Branca","Maranhão"
"638","2111573",211157,"São Pedro dos Crentes","Maranhão"
"639","2111607",211160,"São Raimundo das Mangabeiras","Maranhão"
"640","2111631",211163,"São Raimundo do Doca Bezerra","Maranhão"
"641","2111672",211167,"São Roberto","Maranhão"
"642","2111706",211170,"São Vicente Ferrer","Maranhão"
"643","2111722",211172,"Satubinha","Maranhão"
"644","2111748",211174,"Senador Alexandre Costa","Maranhão"
"645","2111763",211176,"Senador La Rocque","Maranhão"
"646","2111789",211178,"Serrano do Maranhão","Maranhão"
"647","2111805",211180,"Sítio Novo","Maranhão"
"648","2111904",211190,"Sucupira do Norte","Maranhão"
"649","2111953",211195,"Sucupira do Riachão","Maranhão"
"650","2112001",211200,"Tasso Fragoso","Maranhão"
"651","2112100",211210,"Timbiras","Maranhão"
"652","2112209",211220,"Timon","Maranhão"
"653","2112233",211223,"Trizidela do Vale","Maranhão"
"654","2112274",211227,"Tufilândia","Maranhão"
"655","2112308",211230,"Tuntum","Maranhão"
"656","2112407",211240,"Turiaçu","Maranhão"
"657","2112456",211245,"Turilândia","Maranhão"
"658","2112506",211250,"Tutóia","Maranhão"
"659","2112605",211260,"Urbano Santos","Maranhão"
"660","2112704",211270,"Vargem Grande","Maranhão"
"661","2112803",211280,"Viana","Maranhão"
"662","2112852",211285,"Vila Nova dos Martírios","Maranhão"
"663","2112902",211290,"Vitória do Mearim","Maranhão"
"664","2113009",211300,"Vitorino Freire","Maranhão"
"665","2114007",211400,"Zé Doca","Maranhão"
"666","2200053",220005,"Acauã","Piauí"
"667","2200103",220010,"Agricolândia","Piauí"
"668","2200202",220020,"Água Branca","Piauí"
"669","2200251",220025,"Alagoinha do Piauí","Piauí"
"670","2200277",220027,"Alegrete do Piauí","Piauí"
"671","2200301",220030,"Alto Longá","Piauí"
"672","2200400",220040,"Altos","Piauí"
"673","2200459",220045,"Alvorada do Gurguéia","Piauí"
"674","2200509",220050,"Amarante","Piauí"
"675","2200608",220060,"Angical do Piauí","Piauí"
"676","2200707",220070,"Anísio de Abreu","Piauí"
"677","2200806",220080,"Antônio Almeida","Piauí"
"678","2200905",220090,"Aroazes","Piauí"
"679","2200954",220095,"Aroeiras do Itaim","Piauí"
"680","2201002",220100,"Arraial","Piauí"
"681","2201051",220105,"Assunção do Piauí","Piauí"
"682","2201101",220110,"Avelino Lopes","Piauí"
"683","2201150",220115,"Baixa Grande do Ribeiro","Piauí"
"684","2201176",220117,"Barra D'Alcântara","Piauí"
"685","2201200",220120,"Barras","Piauí"
"686","2201309",220130,"Barreiras do Piauí","Piauí"
"687","2201408",220140,"Barro Duro","Piauí"
"688","2201507",220150,"Batalha","Piauí"
"689","2201556",220155,"Bela Vista do Piauí","Piauí"
"690","2201572",220157,"Belém do Piauí","Piauí"
"691","2201606",220160,"Beneditinos","Piauí"
"692","2201705",220170,"Bertolínia","Piauí"
"693","2201739",220173,"Betânia do Piauí","Piauí"
"694","2201770",220177,"Boa Hora","Piauí"
"695","2201804",220180,"Bocaina","Piauí"
"696","2201903",220190,"Bom Jesus","Piauí"
"697","2201919",220191,"Bom Princípio do Piauí","Piauí"
"698","2201929",220192,"Bonfim do Piauí","Piauí"
"699","2201945",220194,"Boqueirão do Piauí","Piauí"
"700","2201960",220196,"Brasileira","Piauí"
"701","2201988",220198,"Brejo do Piauí","Piauí"
"702","2202000",220200,"Buriti dos Lopes","Piauí"
"703","2202026",220202,"Buriti dos Montes","Piauí"
"704","2202059",220205,"Cabeceiras do Piauí","Piauí"
"705","2202075",220207,"Cajazeiras do Piauí","Piauí"
"706","2202083",220208,"Cajueiro da Praia","Piauí"
"707","2202091",220209,"Caldeirão Grande do Piauí","Piauí"
"708","2202109",220210,"Campinas do Piauí","Piauí"
"709","2202117",220211,"Campo Alegre do Fidalgo","Piauí"
"710","2202133",220213,"Campo Grande do Piauí","Piauí"
"711","2202174",220217,"Campo Largo do Piauí","Piauí"
"712","2202208",220220,"Campo Maior","Piauí"
"713","2202251",220225,"Canavieira","Piauí"
"714","2202307",220230,"Canto do Buriti","Piauí"
"715","2202406",220240,"Capitão de Campos","Piauí"
"716","2202455",220245,"Capitão Gervásio Oliveira","Piauí"
"717","2202505",220250,"Caracol","Piauí"
"718","2202539",220253,"Caraúbas do Piauí","Piauí"
"719","2202554",220255,"Caridade do Piauí","Piauí"
"720","2202604",220260,"Castelo do Piauí","Piauí"
"721","2202653",220265,"Caxingó","Piauí"
"722","2202703",220270,"Cocal","Piauí"
"723","2202711",220271,"Cocal de Telha","Piauí"
"724","2202729",220272,"Cocal dos Alves","Piauí"
"725","2202737",220273,"Coivaras","Piauí"
"726","2202752",220275,"Colônia do Gurguéia","Piauí"
"727","2202778",220277,"Colônia do Piauí","Piauí"
"728","2202802",220280,"Conceição do Canindé","Piauí"
"729","2202851",220285,"Coronel José Dias","Piauí"
"730","2202901",220290,"Corrente","Piauí"
"731","2203008",220300,"Cristalândia do Piauí","Piauí"
"732","2203107",220310,"Cristino Castro","Piauí"
"733","2203206",220320,"Curimatá","Piauí"
"734","2203230",220323,"Currais","Piauí"
"735","2203255",220325,"Curralinhos","Piauí"
"736","2203271",220327,"Curral Novo do Piauí","Piauí"
"737","2203305",220330,"Demerval Lobão","Piauí"
"738","2203354",220335,"Dirceu Arcoverde","Piauí"
"739","2203404",220340,"Dom Expedito Lopes","Piauí"
"740","2203420",220342,"Domingos Mourão","Piauí"
"741","2203453",220345,"Dom Inocêncio","Piauí"
"742","2203503",220350,"Elesbão Veloso","Piauí"
"743","2203602",220360,"Eliseu Martins","Piauí"
"744","2203701",220370,"Esperantina","Piauí"
"745","2203750",220375,"Fartura do Piauí","Piauí"
"746","2203800",220380,"Flores do Piauí","Piauí"
"747","2203859",220385,"Floresta do Piauí","Piauí"
"748","2203909",220390,"Floriano","Piauí"
"749","2204006",220400,"Francinópolis","Piauí"
"750","2204105",220410,"Francisco Ayres","Piauí"
"751","2204154",220415,"Francisco Macedo","Piauí"
"752","2204204",220420,"Francisco Santos","Piauí"
"753","2204303",220430,"Fronteiras","Piauí"
"754","2204352",220435,"Geminiano","Piauí"
"755","2204402",220440,"Gilbués","Piauí"
"756","2204501",220450,"Guadalupe","Piauí"
"757","2204550",220455,"Guaribas","Piauí"
"758","2204600",220460,"Hugo Napoleão","Piauí"
"759","2204659",220465,"Ilha Grande","Piauí"
"760","2204709",220470,"Inhuma","Piauí"
"761","2204808",220480,"Ipiranga do Piauí","Piauí"
"762","2204907",220490,"Isaías Coelho","Piauí"
"763","2205003",220500,"Itainópolis","Piauí"
"764","2205102",220510,"Itaueira","Piauí"
"765","2205151",220515,"Jacobina do Piauí","Piauí"
"766","2205201",220520,"Jaicós","Piauí"
"767","2205250",220525,"Jardim do Mulato","Piauí"
"768","2205276",220527,"Jatobá do Piauí","Piauí"
"769","2205300",220530,"Jerumenha","Piauí"
"770","2205359",220535,"João Costa","Piauí"
"771","2205409",220540,"Joaquim Pires","Piauí"
"772","2205458",220545,"Joca Marques","Piauí"
"773","2205508",220550,"José de Freitas","Piauí"
"774","2205516",220551,"Juazeiro do Piauí","Piauí"
"775","2205524",220552,"Júlio Borges","Piauí"
"776","2205532",220553,"Jurema","Piauí"
"777","2205540",220554,"Lagoinha do Piauí","Piauí"
"778","2205557",220555,"Lagoa Alegre","Piauí"
"779","2205565",220556,"Lagoa do Barro do Piauí","Piauí"
"780","2205573",220557,"Lagoa de São Francisco","Piauí"
"781","2205581",220558,"Lagoa do Piauí","Piauí"
"782","2205599",220559,"Lagoa do Sítio","Piauí"
"783","2205607",220560,"Landri Sales","Piauí"
"784","2205706",220570,"Luís Correia","Piauí"
"785","2205805",220580,"Luzilândia","Piauí"
"786","2205854",220585,"Madeiro","Piauí"
"787","2205904",220590,"Manoel Emídio","Piauí"
"788","2205953",220595,"Marcolândia","Piauí"
"789","2206001",220600,"Marcos Parente","Piauí"
"790","2206050",220605,"Massapê do Piauí","Piauí"
"791","2206100",220610,"Matias Olímpio","Piauí"
"792","2206209",220620,"Miguel Alves","Piauí"
"793","2206308",220630,"Miguel Leão","Piauí"
"794","2206357",220635,"Milton Brandão","Piauí"
"795","2206407",220640,"Monsenhor Gil","Piauí"
"796","2206506",220650,"Monsenhor Hipólito","Piauí"
"797","2206605",220660,"Monte Alegre do Piauí","Piauí"
"798","2206654",220665,"Morro Cabeça no Tempo","Piauí"
"799","2206670",220667,"Morro do Chapéu do Piauí","Piauí"
"800","2206696",220669,"Murici dos Portelas","Piauí"
"801","2206704",220670,"Nazaré do Piauí","Piauí"
"802","2206720",220672,"Nazária","Piauí"
"803","2206753",220675,"Nossa Senhora de Nazaré","Piauí"
"804","2206803",220680,"Nossa Senhora dos Remédios","Piauí"
"805","2206902",220690,"Novo Oriente do Piauí","Piauí"
"806","2206951",220695,"Novo Santo Antônio","Piauí"
"807","2207009",220700,"Oeiras","Piauí"
"808","2207108",220710,"Olho D'Água do Piauí","Piauí"
"809","2207207",220720,"Padre Marcos","Piauí"
"810","2207306",220730,"Paes Landim","Piauí"
"811","2207355",220735,"Pajeú do Piauí","Piauí"
"812","2207405",220740,"Palmeira do Piauí","Piauí"
"813","2207504",220750,"Palmeirais","Piauí"
"814","2207553",220755,"Paquetá","Piauí"
"815","2207603",220760,"Parnaguá","Piauí"
"816","2207702",220770,"Parnaíba","Piauí"
"817","2207751",220775,"Passagem Franca do Piauí","Piauí"
"818","2207777",220777,"Patos do Piauí","Piauí"
"819","2207793",220779,"Pau D'Arco do Piauí","Piauí"
"820","2207801",220780,"Paulistana","Piauí"
"821","2207850",220785,"Pavussu","Piauí"
"822","2207900",220790,"Pedro Ii","Piauí"
"823","2207934",220793,"Pedro Laurentino","Piauí"
"824","2207959",220795,"Nova Santa Rita","Piauí"
"825","2208007",220800,"Picos","Piauí"
"826","2208106",220810,"Pimenteiras","Piauí"
"827","2208205",220820,"Pio Ix","Piauí"
"828","2208304",220830,"Piracuruca","Piauí"
"829","2208403",220840,"Piripiri","Piauí"
"830","2208502",220850,"Porto","Piauí"
"831","2208551",220855,"Porto Alegre do Piauí","Piauí"
"832","2208601",220860,"Prata do Piauí","Piauí"
"833","2208650",220865,"Queimada Nova","Piauí"
"834","2208700",220870,"Redenção do Gurguéia","Piauí"
"835","2208809",220880,"Regeneração","Piauí"
"836","2208858",220885,"Riacho Frio","Piauí"
"837","2208874",220887,"Ribeira do Piauí","Piauí"
"838","2208908",220890,"Ribeiro Gonçalves","Piauí"
"839","2209005",220900,"Rio Grande do Piauí","Piauí"
"840","2209104",220910,"Santa Cruz do Piauí","Piauí"
"841","2209153",220915,"Santa Cruz dos Milagres","Piauí"
"842","2209203",220920,"Santa Filomena","Piauí"
"843","2209302",220930,"Santa Luz","Piauí"
"844","2209351",220935,"Santana do Piauí","Piauí"
"845","2209377",220937,"Santa Rosa do Piauí","Piauí"
"846","2209401",220940,"Santo Antônio de Lisboa","Piauí"
"847","2209450",220945,"Santo Antônio dos Milagres","Piauí"
"848","2209500",220950,"Santo Inácio do Piauí","Piauí"
"849","2209559",220955,"São Braz do Piauí","Piauí"
"850","2209609",220960,"São Félix do Piauí","Piauí"
"851","2209658",220965,"São Francisco de Assis do Piauí","Piauí"
"852","2209708",220970,"São Francisco do Piauí","Piauí"
"853","2209757",220975,"São Gonçalo do Gurguéia","Piauí"
"854","2209807",220980,"São Gonçalo do Piauí","Piauí"
"855","2209856",220985,"São João da Canabrava","Piauí"
"856","2209872",220987,"São João da Fronteira","Piauí"
"857","2209906",220990,"São João da Serra","Piauí"
"858","2209955",220995,"São João da Varjota","Piauí"
"859","2209971",220997,"São João do Arraial","Piauí"
"860","2210003",221000,"São João do Piauí","Piauí"
"861","2210052",221005,"São José do Divino","Piauí"
"862","2210102",221010,"São José do Peixe","Piauí"
"863","2210201",221020,"São José do Piauí","Piauí"
"864","2210300",221030,"São Julião","Piauí"
"865","2210359",221035,"São Lourenço do Piauí","Piauí"
"866","2210375",221037,"São Luis do Piauí","Piauí"
"867","2210383",221038,"São Miguel da Baixa Grande","Piauí"
"868","2210391",221039,"São Miguel do Fidalgo","Piauí"
"869","2210409",221040,"São Miguel do Tapuio","Piauí"
"870","2210508",221050,"São Pedro do Piauí","Piauí"
"871","2210607",221060,"São Raimundo Nonato","Piauí"
"872","2210623",221062,"Sebastião Barros","Piauí"
"873","2210631",221063,"Sebastião Leal","Piauí"
"874","2210656",221065,"Sigefredo Pacheco","Piauí"
"875","2210706",221070,"Simões","Piauí"
"876","2210805",221080,"Simplício Mendes","Piauí"
"877","2210904",221090,"Socorro do Piauí","Piauí"
"878","2210938",221093,"Sussuapara","Piauí"
"879","2210953",221095,"Tamboril do Piauí","Piauí"
"880","2210979",221097,"Tanque do Piauí","Piauí"
"881","2211001",221100,"Teresina","Piauí"
"882","2211100",221110,"União","Piauí"
"883","2211209",221120,"Uruçuí","Piauí"
"884","2211308",221130,"Valença do Piauí","Piauí"
"885","2211357",221135,"Várzea Branca","Piauí"
"886","2211407",221140,"Várzea Grande","Piauí"
"887","2211506",221150,"Vera Mendes","Piauí"
"888","2211605",221160,"Vila Nova do Piauí","Piauí"
"889","2211704",221170,"Wall Ferraz","Piauí"
"890","2300101",230010,"Abaiara","Ceará"
"891","2300150",230015,"Acarape","Ceará"
"892","2300200",230020,"Acaraú","Ceará"
"893","2300309",230030,"Acopiara","Ceará"
"894","2300408",230040,"Aiuaba","Ceará"
"895","2300507",230050,"Alcântaras","Ceará"
"896","2300606",230060,"Altaneira","Ceará"
"897","2300705",230070,"Alto Santo","Ceará"
"898","2300754",230075,"Amontada","Ceará"
"899","2300804",230080,"Antonina do Norte","Ceará"
"900","2300903",230090,"Apuiarés","Ceará"
"901","2301000",230100,"Aquiraz","Ceará"
